Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
mRNA Metabolic Process (GO:0016071)	23/101	0.008077072929725362	0.4981653509892378	0	0	1.8823652537938251	9.070601887839816	SF3A3;TCERG1;SF3B2;WTAP;CHD8;METTL3;LSM5;NUDT16L1;VIRMA;LSM2;TBRG4;ATXN2L;MBLAC1;PRPF18;PRPF3;EXOSC9;PCBP2;DCP1A;METTL8;CMTR1;CBLL1;DIS3L2;HNRNPA0
Positive Regulation of Type I Interferon Production (GO:0032481)	17/68	0.008262859972568004	0.49979951182405674	0	0	2.1264963593730717	10.198643595287823	RAB2B;HSP90AA1;RIPK2;RIOK3;STAT1;USP22;XIAP;ZC3HAV1;HSPD1;GPNMB;POLR3B;STING1;IRF1;DHX36;GAPDH;ZCCHC3;TRIM56
Glial Cell Development (GO:0021782)	8/23	0.008461079003220798	0.49979951182405674	0	0	3.398179581795818	16.217059601145213	EIF2B5;EIF2B3;EIF2B2;MDK;PICK1;TPPP;EIF2B1;ZNF488
Regulation of ERAD Pathway (GO:1904292)	8/23	0.008461079003220798	0.49979951182405674	0	0	3.398179581795818	16.217059601145213	USP13;BAG6;USP14;UBXN2A;CAV1;UBQLN1;RNFT1;NFE2L2
Endomembrane System Organization (GO:0010256)	39/196	0.008690511276729464	0.5045296628822562	0	0	1.587898802433649	7.535411092683858	WASHC4;PLEKHF2;WASHC5;ATL3;UBXN2A;ATL2;TOR1AIP2;RTN4;LMNB1;SYNE1;ARHGAP21;SERP1;VPS51;FAM174B;TMED3;BNIP1;TMED7;CLASP1;SEC31A;RAB2B;COG8;JAGN1;COG7;TOR1A;FBXW8;COG5;PTGES2;SEC16A;COG2;LYSMD3;TOR1B;LEMD2;GOLGA8B;NSFL1C;GOLPH3;CHMP2B;TRIP11;OBSL1;BLZF1
Organelle Assembly (GO:0070925)	63/346	0.008906557703657222	0.5045296628822562	0	0	1.4253219141163083	6.728898366487356	DYNC2I1;UBXN2A;PTPDC1;ALKBH5;NUDCD3;PCM1;TBC1D31;AP1G1;NUDT19;CEP290;IFT56;SNAP29;FBXW8;VPS37C;AP3B1;OCRL;WIPI1;ATG13;RILPL2;TMEM216;ATG4C;ALPK1;CEP20;STAM2;SSX2IP;VPS28;CILK1;FBF1;DYNLT2B;HDAC6;FXR1;IFT74;KIF3B;ATG101;POC1A;UBQLN1;POC1B;ATG7;ATP6V1D;CFAP20;BBS2;PLK4;PTGES2;USP9X;VTA1;HPS3;IFT122;WDR11;EHD1;NSFL1C;IFT22;STING1;RAB14;ATG16L1;TMEM237;KIAA0586;CAPRIN1;CHMP2B;CEP83;HYLS1;B9D1;CEP41;CLUAP1
Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903320)	9/28	0.009459696668544716	0.5045296628822562	0	0	3.0185347088651864	14.068529878111908	COPS4;HSP90AA1;ITCH;HSP90AB1;UBQLN1;COPS7B;DCUN1D2;CTNNB1;COPS8
Regulation of Double-Strand Break Repair (GO:2000779)	21/91	0.009471751817855749	0.5045296628822562	0	0	1.9145717463848722	8.92083486382474	RTEL1;SMARCD2;KDM1A;DDX11;WAS;SIRT6;ARID1A;SIRT1;PML;MORF4L1;ING3;MRNIP;MRGBP;KAT5;PPP4R2;VPS72;POLR1B;CHEK1;RUVBL1;UBE2N;DMAP1
Nucleotide-Excision Repair (GO:0006289)	14/53	0.00959238588812538	0.5045296628822562	0	0	2.289125322409346	10.637074657701477	OGG1;HUS1;LIG4;RAD23A;COMMD1;BRCA2;SIRT1;KAT5;POLG2;POLR1B;ERCC1;UVSSA;ERCC5;FAN1
Protein Import Into Nucleus (GO:0006606)	19/80	0.00966355754844839	0.5045296628822562	0	0	1.9873723722811727	9.220202311657525	NUP214;RANBP2;AKIRIN2;SEC13;NPM1;NUP188;CSE1L;STAT3;SIRT6;NUP153;RANBP6;TPR;BCL3;FAM53C;AKT1;NUP88;TNPO1;TNPO2;KPNB1
RNA Transport (GO:0050658)	12/43	0.010139803935697956	0.5045296628822562	0	0	2.4677776983048423	11.330274719306647	FXR1;NUP214;NUP188;TPR;XPO5;NUP153;HNRNPA1;CKAP5;KPNB1;ZFP36L1;RBM33;RTRAF
mRNA Transcription (GO:0009299)	12/43	0.010139803935697956	0.5045296628822562	0	0	2.4677776983048423	11.330274719306647	THRB;TBP;TAF11;ZBTB1;RARA;TAF8;NCBP3;TAF6;TAF5;TAF3;TAF2;S100A10
Maturation of SSU-rRNA (GO:0030490)	11/38	0.010187911990157316	0.5045296628822562	0	0	2.5969024066549	11.910831460084808	RPS14;TRMT112;NOP14;RPS16;RIOK3;RPS8;WDR3;NOL7;NAT10;MPHOSPH10;RIOK1
Regulation of DNA-templated Transcription Elongation (GO:0032784)	11/38	0.010187911990157316	0.5045296628822562	0	0	2.5969024066549	11.910831460084808	INTS12;TSFM;CCNT2;INTS14;INTS1;PARP1;INTS2;SUPT4H1;INTS4;DMAP1;ELL3
Positive Regulation of Neurogenesis (GO:0050769)	16/64	0.010215059358301406	0.5045296628822562	0	0	2.1260794473229705	9.745719079853378	RBM15;KDM1A;FBXW8;NRDC;LIG4;NAP1L1;ROBO1;FXR1;CAPRIN1;NPTN;NUMB;CTNNB1;PLXNB2;ZNF335;OBSL1;SKIL
Golgi to Endosome Transport (GO:0006895)	6/15	0.010457197812699716	0.5045296628822562	0	0	4.246066863323501	19.36403826385044	SYS1;RAB14;PTGES2;KIF16B;WIPI1;KLHL20
Golgi Inheritance (GO:0048313)	5/11	0.010465922906713469	0.5045296628822562	0	0	5.306548716058484	24.195902633812967	VCPIP1;PTGES2;PLK1;VRK1;YWHAZ
Negative Regulation of Glycolytic Process (GO:0045820)	5/11	0.010465922906713469	0.5045296628822562	0	0	5.306548716058484	24.195902633812967	FLCN;TIGAR;NCOR1;SIRT6;CBFA2T3
Negative Regulation of Purine Nucleotide Catabolic Process (GO:0033122)	5/11	0.010465922906713469	0.5045296628822562	0	0	5.306548716058484	24.195902633812967	FLCN;TIGAR;NCOR1;SIRT6;CBFA2T3
Regulation of Chromosome Separation (GO:1905818)	5/11	0.010465922906713469	0.5045296628822562	0	0	5.306548716058484	24.195902633812967	PLSCR1;NUMA1;NCAPG2;TPR;NCAPH
Positive Regulation of DNA-templated Transcription Initiation (GO:2000144)	15/59	0.010808637307983846	0.5093418524683624	0	0	2.17409948542024	9.843039128935112	GTF2A2;TBP;TAF11;MED8;MED9;MED23;SETX;MED14;MED25;DHX36;TAF8;TAF6;TAF5;TAF3;TAF2
Regulation of Transcription Initiation by RNA Polymerase II (GO:0060260)	15/59	0.010808637307983846	0.5093418524683624	0	0	2.17409948542024	9.843039128935112	ZNF451;GTF2A2;TBP;TAF11;MED8;MED9;MED23;MED14;MED25;DHX36;TAF8;TAF6;TAF5;TAF3;TAF2
Protein Localization to Nucleus (GO:0034504)	27/127	0.011234003587937118	0.5235045671978698	0	0	1.7239464882943143	7.738468349021606	NUP188;CSE1L;TOR1AIP2;LMNB1;TPR;FAM53C;AKT1;NUP88;TNPO1;TNPO2;NUP214;AKIRIN2;SEC13;NPM1;TOR1A;PLK1;STAT3;NUP153;SIRT6;TOR1B;RANBP6;PML;CNEP1R1;BCL3;TAF8;TAF3;KPNB1
Protein Methylation (GO:0006479)	9/29	0.012096224635178409	0.557489737581739	0	0	2.8674418604651164	12.659359787794447	TRMT112;PRMT7;PRMT2;CSKMT;VCPKMT;FAM98B;METTL21A;GSPT1;EEF1AKMT1
Regulation of Telomere Maintenance via Telomerase (GO:0032210)	12/44	0.01225826657397037	0.5588170653394754	0	0	2.390521064301552	10.52200933889802	CCT2;HSP90AA1;EXOSC10;XRN1;DKC1;NAT10;CTNNB1;CCT8;CCT7;HNRNPA1;TERF2;PML
Response to Ionizing Radiation (GO:0010212)	17/71	0.01282204494838762	0.5720814522716774	0	0	2.008008008008008	8.748066257936324	H2AX;HUS1;LIG4;INO80;BRCA2;USP28;SIRT1;RHOB;RNF168;MRNIP;KAT5;XRRA1;UIMC1;RAD9B;CLOCK;RHNO1;RAD9A
tRNA Modification (GO:0006400)	17/71	0.01282204494838762	0.5720814522716774	0	0	2.008008008008008	8.748066257936324	TRMU;TRMT10A;PUS10;PUS1;TRMO;NAT10;THUMPD3;BCDIN3D;NSUN6;THUMPD1;GON7;TRMT112;SARS1;WDR6;METTL6;METTL8;TRDMT1
Phosphatidylserine Metabolic Process (GO:0006658)	7/20	0.013073082603557327	0.5760574078240867	0	0	3.4299860965298072	14.8765354433098	PLA2G15;OSBPL8;PTDSS2;PLSCR1;PTDSS1;OSBPL5;MBOAT1
Regulation of Cellular Response to Stress (GO:0080135)	24/111	0.013211373381869116	0.5760574078240867	0	0	1.7607454624580805	7.618177248358491	NPM1;USP22;INO80;BRCA2;HAPSTR1;SIRT1;SUPT3H;UCHL5;DNAJC2;TFPT;CHCHD2;ATXN7;POLR1B;RUVBL1;UIMC1;UBE2N;TADA1;TAF6;VHL;TAF5;SLC38A2;SLC25A14;TAF2;NFE2L2
Transcription Initiation at RNA Polymerase II Promoter (GO:0006367)	26/123	0.013622081117120382	0.5760574078240867	0	0	1.7111027710972564	7.351005631475648	FAM47E-STBD1;GTF2A2;KMT2A;KDM1B;MAZ;GTF2E1;TRMT112;MED14;VPS72;RBBP5;TBP;SPHK2;ATAD2;TAF11;MED8;MED9;MED23;MED25;RBM14-RBM4;TAF8;TAF6;TAF5;MNAT1;TAF3;TAF2;GLYR1
DNA Metabolic Process (GO:0006259)	55/302	0.01371608559564233	0.5760574078240867	0	0	1.4244155551940598	6.109583262979072	DCLRE1C;MCM7;FBH1;OGG1;PARK7;ENDOV;ZNF83;CHEK1;RUVBL1;KMT5B;TOP3B;RFC3;RFC4;PARP1;RFC2;HUS1;LIG4;TERF2;UCHL5;REXO4;NEIL3;CDC34;RAD51C;POLG2;RRM2B;POLR1B;MCM4;ADPRS;DNASE1;FAN1;EXD2;RTEL1;ZBTB1;ORC4;TFPT;RECQL5;ORC3;ZNF668;LRIG3;NPM1;DUT;UBE2B;LTO1;NAP1L1;INO80;RAD52;TDP1;ERCC1;POLE3;UBE2N;ERCC5;MNAT1;RAD9B;RAD18;RAD9A
Cellular Response to Starvation (GO:0009267)	29/141	0.013896421680865176	0.5760574078240867	0	0	1.6533297030228975	7.069842665973091	BMPR2;FBF1;CLEC16A;WDR24;FLCN;MAPK8;KAT5;SESN1;ZC3H12A;HNRNPA1;ATG7;PRKCH;WDR59;CAV1;ASNS;TSC1;WIPI1;SIRT1;YWHAZ;SREBF2;TBL2;RRAGB;TTC5;VPS41;YME1L1;PICK1;PLIN2;PKN2;KPTN
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	51/277	0.014057571481980741	0.5760574078240867	0	0	1.4431647371512188	6.154511870776353	DYNC2I1;NRP1;PTPDC1;NUDCD3;PCM1;OPHN1;TBC1D31;NUDT19;VSTM5;CEP290;IFT56;SNAP29;FBXW8;OCRL;RAP2C;SHTN1;RAP2B;RILPL2;TMEM216;SPATA13;ALPK1;CEP20;SSX2IP;CILK1;FBF1;DYNLT2B;HDAC6;IFT74;KIF3B;POC1A;POC1B;ATP6V1D;CFAP20;BBS2;PLK4;CARMIL1;PTGES2;USP9X;IFT122;WDR11;EHD1;CCDC88A;IFT22;GOLPH3;TMEM237;KIAA0586;CEP83;HYLS1;B9D1;CEP41;CLUAP1
Negative Regulation of Canonical NF-kappaB Signal Transduction (GO:0043124)	15/61	0.014718069589621404	0.5760574078240867	0	0	2.079332143029484	8.772035503496875	TLE1;NLRX1;USP32;RIOK3;STAT1;STAT3;OTUD7B;TMC8;SIRT1;NFKBIA;PPM1A;NKIRAS1;TMSB4X;ZC3H12A;SLC39A8
post-Golgi Vesicle-Mediated Transport (GO:0006892)	15/61	0.014718069589621404	0.5760574078240867	0	0	2.079332143029484	8.772035503496875	SYS1;OSBPL5;PTGES2;SEC16A;MYO5A;COMMD1;KLHL20;GGA1;MYO1B;RAB14;KIF16B;NUDT19;EXOC5;EXOC2;LLGL2
Oligodendrocyte Development (GO:0014003)	6/16	0.014838322469233872	0.5760574078240867	0	0	3.8212389380530976	16.08948737999303	EIF2B5;EIF2B3;EIF2B2;TPPP;EIF2B1;ZNF488
Positive Regulation of ERAD Pathway (GO:1904294)	6/16	0.014838322469233872	0.5760574078240867	0	0	3.8212389380530976	16.08948737999303	USP13;BAG6;CAV1;UBQLN1;RNFT1;NFE2L2
Regulation of Autophagosome Maturation (GO:1901096)	6/16	0.014838322469233872	0.5760574078240867	0	0	3.8212389380530976	16.08948737999303	RUBCN;CLEC16A;TOM1;SMCR8;TMEM39A;TECPR1
Tail-Anchored Membrane Protein Insertion Into ER Membrane (GO:0071816)	6/16	0.014838322469233872	0.5760574078240867	0	0	3.8212389380530976	16.08948737999303	UBL4A;EMC1;EMC3;EMC4;GET1;GET4
Positive Regulation of Intracellular Estrogen Receptor Signaling Pathway (GO:0033148)	4/8	0.015104022305868148	0.5760574078240867	0	0	6.366249078850405	26.69237216747711	PAGR1;KMT2D;HDAC2;HDAC6
Pyrimidine Nucleotide-Sugar Transmembrane Transport (GO:0090481)	4/8	0.015104022305868148	0.5760574078240867	0	0	6.366249078850405	26.69237216747711	SLC35A2;SLC35B4;SLC35D1;TMEM241
Establishment of Spindle Orientation (GO:0051294)	11/40	0.01516026510326796	0.5760574078240867	0	0	2.4175254448874566	10.127201233866359	GPSM2;NSFL1C;NUMA1;KAT5;PLK1;INPPL1;MAP4;CLASP1;SKA2;CDK5RAP2;LLGL2
Negative Regulation of Notch Signaling Pathway (GO:0045746)	9/30	0.015243268134705425	0.5760574078240867	0	0	2.7307388071507672	11.424366134981568	LFNG;ARRDC1;METTL3;CCNC;NRARP;CHAC1;HIF1AN;BEND6;OVOL2
RNA Processing (GO:0006396)	53/291	0.01529140738600044	0.5760574078240867	0	0	1.4242073564885616	5.953847891535511	TCERG1;INTS12;INTS14;TUT7;CHD8;VIRMA;FARS2;RBM4;RPS16;CMTR1;RBM5;RBM6;MBNL1;WDR36;METTL3;REXO4;PRPF18;HNRNPUL1;DKC1;PRPF3;RPP21;TUT1;SNRPA1;HNRNPH3;CBLL1;FTO;ZCCHC8;SF3B2;DHX8;KARS1;DDX23;DDX20;NOC4L;TBRG4;EXOSC10;PABPN1;EXOSC9;EXOSC2;HNRNPA0;SF3A3;NOP14;RNGTT;INTS1;WTAP;INTS2;MAGOHB;LSM5;WDR55;HNRNPL;SETX;INTS4;MPHOSPH10;NRDE2
Negative Regulation of Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039532)	10/35	0.015383507314329449	0.5760574078240867	0	0	2.54903988183161	10.640863233283888	ZDHHC18;ITCH;RNF125;PARP1;RIOK3;PCBP2;PPT1;AKT1;BANF1;TARBP2
Ribosome Biogenesis (GO:0042254)	32/161	0.016497808780232232	0.6075533554695675	0	0	1.584142871160828	6.502158308256839	WDR3;NOL7;NAT10;NOC4L;SDAD1;TMA16;RPS14;RPS16;EXOSC10;BMS1;EXOSC9;SURF6;RIOK1;GLUL;EXOSC2;EIF5B;NOP14;WDR36;NPM1;NOP16;RPS8;KRR1;GTF3A;LTO1;RPS3A;WDR55;TBL3;EIF5;DKC1;MPHOSPH10;RSL24D1;CUL4B
Positive Regulation of Cell Cycle Process (GO:0090068)	25/119	0.016514325828214278	0.6075533554695675	0	0	1.697466244242362	6.9655986374174	GPSM2;NUMA1;CUL3;CEP120;NCAPG2;TGFA;NCAPH;RACGAP1;TPR;PLK4;EDN3;DDX11;PRKCE;KNL1;INO80;NSFL1C;PLSCR1;RRM2B;INCENP;PHIP;PKP4;PKN2;MAD1L1;RAD18;RHNO1
Establishment of Protein Localization to Organelle (GO:0072594)	20/90	0.016781905180032645	0.6082265841796802	0	0	1.8227258286561474	7.450308062450544	NUP214;AKIRIN2;SEC13;NPM1;NUP188;CSE1L;STAT3;IFT122;SIRT6;NUP153;RANBP6;GOLPH3;TPR;BCL3;FAM53C;AKT1;NUP88;TNPO1;TNPO2;KPNB1
Heterochromatin Formation (GO:0031507)	17/73	0.016822671379313998	0.6082265841796802	0	0	1.9360686518220764	7.9088942953101515	H2AX;L3MBTL1;KMT2D;HDAC2;RBM15;DNMT3A;METTL3;BAZ2A;HDAC8;SPTY2D1;SIRT1;LMNB1;H2AJ;TASOR;POLE3;TRIP12;NRDE2
DNA-templated Transcription Initiation (GO:0006352)	15/62	0.01704258489218439	0.6109111199813788	0	0	2.034972961484875	8.286491447726297	GTF2A2;TBP;RRN3;MAZ;TAF11;RSF1;GTF2E1;MED23;TAF8;TBPL1;TFAM;TAF6;TAF5;MNAT1;TAF2
Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage by P53 Class Mediator (GO:0042771)	7/21	0.017355891689599418	0.6168695741201691	0	0	3.184802655846551	12.910627057970174	BAG6;BCL3;RPS27L;USP28;SIRT1;PML;PHLDA3
Cilium Organization (GO:0044782)	43/230	0.01772709686790539	0.6247684391932371	0	0	1.469508721075516	5.926030381584405	DYNC2I1;FBF1;DYNLT2B;PTPDC1;HDAC6;IFT74;NUDCD3;PCM1;TBC1D31;KIF3B;NUDT19;POC1A;POC1B;MAP4;KIFAP3;ATP6V1D;CEP290;IFT56;SNAP29;CFAP20;BBS2;PLK4;FBXW8;PTGES2;USP9X;IFT122;OCRL;WDR11;EHD1;IFT22;RILPL2;TMEM237;KIAA0586;TMEM216;CEP83;HYLS1;B9D1;CEP41;ALPK1;CEP20;SSX2IP;CLUAP1;CILK1
Positive Regulation of RNA Biosynthetic Process (GO:1902680)	93/555	0.017930327840039985	0.6266649580093975	0	0	1.2898453927025355	5.186805885741863	FANK1;CALCOCO1;CHD8;RSF1;BRCA2;MED14;ING3;KAT5;SFR1;VPS72;ZIC3;RUVBL1;BTRC;CEP290;TEAD2;CDK5RAP2;ACVR1;MAP2K2;DTX3L;PRMT2;MSL2;NME2;FOS;ARID1A;SUPT3H;UCHL5;HCFC1;LBHD1;MORF4L1;DNAJC2;PPM1A;NIF3L1;KAT6B;IRF1;ZNF318;RARA;SPNS1;TFAM;PHIP;PLCB1;AGXT;CLOCK;PPARD;HDAC2;KDM3A;KMT2A;KARS1;FLII;KMT2B;MAZ;NMD3;MLLT3;LRP6;SEC14L2;TFPT;RBBP4;ATXN7;NSD1;ZKSCAN3;PCBD2;APOE;TP53BP1;TBL1X;DMAP1;VHL;MTA2;NPM1;FZD2;NIBAN2;STAT1;ZBTB16;USP22;ATAD2;STAT3;NFATC2;TRIP4;INO80;NFKB1;GATAD2A;MRGBP;NFIB;KANSL2;KANSL3;BCL3;TADA1;CTNNB1;NAA16;TAF6;TAF5;OGT;TAF2;NFE2L2;RNF187
Ribonucleoprotein Complex Biogenesis (GO:0022613)	25/120	0.018245468284832866	0.6324090412114797	0	0	1.6795004592803955	6.724448671766214	WDR3;NOL7;NAT10;SDAD1;TMA16;RPS14;RPS16;EXOSC10;BMS1;SURF6;RIOK1;GLUL;NOP14;WDR36;NPM1;NOP16;RPS8;KRR1;GTF3A;LTO1;RPS3A;TBL3;MPHOSPH10;RSL24D1;CUL4B
Negative Regulation of Protein Localization to Nucleus (GO:1900181)	8/26	0.01858081982684762	0.6349221309287093	0	0	2.8313243132431323	11.284598161955925	LATS1;NFKBIA;YWHAB;CTNNA1;OTUD7B;SIRT6;MARK3;YWHAZ
Cellular Response to Heat (GO:0034605)	10/36	0.01877213739512636	0.6349221309287093	0	0	2.4508578570616977	9.743095135860823	HSP90AA1;HSP90AB1;CLPB;BAG3;DHX36;TPR;HSPA6;THBS1;IER5;HDAC6
tRNA Aminoacylation for Protein Translation (GO:0006418)	10/36	0.01877213739512636	0.6349221309287093	0	0	2.4508578570616977	9.743095135860823	SARS1;AARS2;EPRS1;KARS1;PARS2;MARS1;IARS1;TARS1;DARS1;FARS2
Regulation of Protein Localization (GO:0032880)	21/97	0.019271548587142452	0.6397541802307546	0	0	1.7628066272466483	6.961544492512211	HSP90AA1;TOR1A;HSP90AB1;KDM1A;PARP1;PTGES2;INPPL1;ZDHHC7;REXO2;VCPIP1;MAPK8;RAB14;KIAA0586;CPAMD8;TPR;TRIM25;CTNNB1;AMOTL2;RAB11FIP3;CEP290;METAP1
Positive Regulation of TORC1 Signaling (GO:1904263)	13/52	0.019478887431754983	0.6397541802307546	0	0	2.12483056069008	8.368483879625597	SEC13;WDR59;USP32;USP4;SRC;CUL3;CLEC16A;WDR24;FLCN;RRAGB;RHEB;LAMTOR2;OGT
Protein Transport (GO:0015031)	55/308	0.019754428757351637	0.6397541802307546	0	0	1.390145145226861	5.455454429606552	STEAP3;SYS1;CLTC;SNX13;TMED3;TOM1;EIF2D;TMED7;SIL1;ARL5A;CEP290;SEC13;COG7;ARRDC1;PAM16;AP3B1;ARL4A;PICK1;MYH9;TSNARE1;PHAF1;BLZF1;STXBP3;SAR1B;STX16;UNC93B1;LTBP3;HDAC6;HSP90B1;GGA1;SNX27;KIF3B;SYNDIG1;APOE;SNX7;RAB11FIP3;SNX8;BBS2;CTSA;DNAJC19;HSPA9;NPM1;CMTM6;ASPSCR1;TVP23B;WDR11;EHD1;CENPF;IFT22;GOLPH3;RAB14;SNX17;CHMP2B;PPT1;GNAS
Positive Regulation of Gap Junction Assembly (GO:1903598)	3/5	0.02024555223395597	0.6397541802307546	0	0	9.546961325966851	37.231432172446205	CNTNAP2;CAV1;AGXT
Positive Regulation of Mitochondrial Fusion (GO:0010636)	3/5	0.02024555223395597	0.6397541802307546	0	0	9.546961325966851	37.231432172446205	YME1L1;ZDHHC6;PLD6
Regulation of Long-Chain Fatty Acid Import Across Plasma Membrane (GO:0010746)	3/5	0.02024555223395597	0.6397541802307546	0	0	9.546961325966851	37.231432172446205	AKT2;AKT1;THBS1
Thiamine-Containing Compound Metabolic Process (GO:0042723)	3/5	0.02024555223395597	0.6397541802307546	0	0	9.546961325966851	37.231432172446205	THTPA;SLC25A19;SLC19A2
DNA Integrity Checkpoint Signaling (GO:0031570)	12/47	0.02066656395334534	0.6397541802307546	0	0	2.1852391510928095	8.477063087511448	H2AX;MDC1;TIPIN;DTX3L;CHEK1;HUS1;TP53BP1;USP28;RAD9B;CLOCK;RAD9A;RHNO1
Positive Regulation of mRNA Catabolic Process (GO:0061014)	12/47	0.02066656395334534	0.6397541802307546	0	0	2.1852391510928095	8.477063087511448	FTO;FXR1;TNRC6C;ALKBH5;TTC5;DHX36;ZC3H12A;METTL3;ZC3HAV1;CPEB3;TNRC6A;ZFP36L1
Regulation of Multicellular Organismal Development (GO:2000026)	14/58	0.02114429839430717	0.6397541802307546	0	0	2.028409090909091	7.822326370338045	INO80;DUSP6;UCHL5;BAG6;TFPT;ZZZ3;RACGAP1;RAB14;KAT6B;RUVBL1;DHX36;MBIP;TRIP12;KAT14
Positive Regulation of Double-Strand Break Repair via Homologous Recombination (GO:1905168)	11/42	0.02176258401238651	0.6397541802307546	0	0	2.2612938975416186	8.65524511095744	MORF4L1;ING3;MRNIP;MRGBP;KAT5;PARP1;VPS72;RUVBL1;WAS;DMAP1;HDGFL2
Regulation of Chromosome Organization (GO:0033044)	11/42	0.02176258401238651	0.6397541802307546	0	0	2.2612938975416186	8.65524511095744	TFPT;SMG1;RUVBL1;NSMCE1;YLPM1;LIG4;INO80;HDAC8;BUB1;TERF2;UCHL5
Protein Modification by Small Protein Removal (GO:0070646)	18/81	0.022483904512667758	0.6397541802307546	0	0	1.822116402116402	6.914850808992814	USP13;USP37;USPL1;TOR1A;USP32;USP4;USP9X;USP22;OTUD7B;COPS7B;SENP2;USP28;UCHL5;COPS4;VCPIP1;ZC3H12A;USP30;COPS8
Negative Regulation of Myeloid Cell Differentiation (GO:0045638)	7/22	0.02253822574504079	0.6397541802307546	0	0	2.972310340587729	11.272613258080947	HSPA9;MEIS1;ZBTB16;CTR9;LEO1;PTK2B;ZFP36L1
Positive Regulation of Telomere Maintenance via Telomerase (GO:0032212)	7/22	0.02253822574504079	0.6397541802307546	0	0	2.972310340587729	11.272613258080947	CCT2;HSP90AA1;DKC1;CTNNB1;CCT8;CCT7;HNRNPA1
RNA Splicing, via Transesterification Reactions With Bulged Adenosine as Nucleophile (GO:0000377)	33/171	0.022648685267268372	0.6397541802307546	0	0	1.5268723180309287	5.783263240252759	ZCCHC8;SF3B2;DHX8;DDX23;DDX41;EFTUD2;PNN;SNRNP70;TRA2B;HNRNPA1;SRSF10;CTNNBL1;RBM5;RBM6;SRRM2;SF3A3;GPKOW;METTL3;CENATAC;PRPF40B;LSM5;MAGOHB;CRNKL1;LSM2;GCFC2;PRPF3;GEMIN5;RBM42;SNRPE;SNRPA1;HNRNPH3;SNRPA;FRA10AC1
Cellular Response to Ionizing Radiation (GO:0071479)	13/53	0.022692004015943797	0.6397541802307546	0	0	2.0715896487985215	7.842505312736211	KDM1A;HUS1;LIG4;NUCKS1;INO80;BRCA2;SIRT1;RHOB;RAD9B;CLOCK;RHNO1;TSPYL5;RAD9A
Negative Regulation of Programmed Cell Death (GO:0043069)	66/382	0.02283031297649792	0.6397541802307546	0	0	1.3361733203505355	5.0502890153913365	FANK1;HSPB6;CAAP1;UBE2Z;IGF1R;PIDD1;DSTYK;VPS72;MLST8;AKT1;PRKCI;ANXA4;SPHK1;ANXA5;NME2;RPS3A;WDR73;SIRT1;ATAD3A;YWHAZ;TMBIM4;YME1L1;PHIP;NAA38;TMBIM6;NOTCH2;HDAC2;SRC;HPN;XIAP;VTCN1;THBS1;HSP90B1;HSPD1;MAPK8;DPP8;ERBB3;BAG3;DPP9;BNIP1;PTK2B;VHL;HSPA9;NPM1;TIGAR;NIBAN2;SEMA4D;SIAH2;PLK1;VEGFB;ASNS;PA2G4;CFLAR;PTK2;NFKB1;KLHL20;ITCH;GOLPH3;AXL;BCL3;PPT1;CTNNB1;PKN2;ERCC5;NAA16;NFE2L2
Protein Ubiquitination (GO:0016567)	64/369	0.02290987331296012	0.6397541802307546	0	0	1.34227086859303	5.068666223654152	FBH1;MAGEF1;KEAP1;FBXO24;UBE3B;FBXO22;ANKRD9;HERC3;NUB1;UBE2Q1;RUSC1;TRIM25;BTRC;SHPRH;RNF44;FBXW8;DTX3L;ARRDC1;MSL2;SIRT1;TRPC4AP;PJA2;RNF168;CDC34;RNF125;UBE2R2;SDE2;CBLL1;TRIM56;CUL3;FBXO45;KLHL12;RNFT1;VCPIP1;CAND1;UBB;SPOP;RBBP6;VHL;MARCHF3;PPIL2;CRBN;KLHL25;UBE2B;USP9X;SMURF1;PLK1;LNPEP;UBAC1;KLHL20;CNOT4;ITCH;RNF227;UVSSA;MKRN1;UBE2N;CTNNB1;TRIP12;LZTR1;RAD18;TRIM33;NFE2L2;RNF187;CUL4B
Cellular Response to Arsenic-Containing Substance (GO:0071243)	5/13	0.02308162029253545	0.6397541802307546	0	0	3.9794507924806486	14.997430364617841	GSTO2;DHX36;ZC3H12A;HNRNPA1;SLC38A2
Endonucleolytic Clvg of Tricistronic rRNA Trnscpt (GO:0000479)	5/13	0.02308162029253545	0.6397541802307546	0	0	3.9794507924806486	14.997430364617841	NOP14;TBL3;BMS1;SDE2;NOL9
Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571)	5/13	0.02308162029253545	0.6397541802307546	0	0	3.9794507924806486	14.997430364617841	MUC1;POLR1B;SDE2;RPS27L;FBXO31
Nucleotide Metabolic Process (GO:0009117)	5/13	0.02308162029253545	0.6397541802307546	0	0	3.9794507924806486	14.997430364617841	GUK1;PARK7;REXO2;DCK;FHIT
Positive Regulation of Chromosome Separation (GO:1905820)	5/13	0.02308162029253545	0.6397541802307546	0	0	3.9794507924806486	14.997430364617841	PLSCR1;NUMA1;INCENP;NCAPG2;NCAPH
